country,year,co2,gdp,population,primary_energy_consumption,fossil_fuel_consumption,renewables_consumption,co2_lag1,co2_lag2,co2_lag3,co2_lag4,gdp_lag1,gdp_lag2,gdp_lag3,gdp_lag4,population_lag1,population_lag2,population_lag3,population_lag4,primary_energy_consumption_lag1,primary_energy_consumption_lag2,primary_energy_consumption_lag3,primary_energy_consumption_lag4,fossil_fuel_consumption_lag1,fossil_fuel_consumption_lag2,fossil_fuel_consumption_lag3,fossil_fuel_consumption_lag4,renewables_consumption_lag1,renewables_consumption_lag2,renewables_consumption_lag3,renewables_consumption_lag4
India,1896,7.608,240158998528.0,278421038.0,,,,7.035,5.617,5.543,5.247,259487842304.0,265797353472.0,261684559872.0,255340527616.0,278029747.0,277638978.0,277248729.0,276859000.0,,,,,,,,,,,,
India,1897,8.253,284161114112.0,278812851.0,,,,7.608,7.035,5.617,5.543,240158998528.0,259487842304.0,265797353472.0,261684559872.0,278421038.0,278029747.0,277638978.0,277248729.0,,,,,,,,,,,,
India,1898,9.125,284652077056.0,279205186.0,,,,8.253,7.608,7.035,5.617,284161114112.0,240158998528.0,259487842304.0,265797353472.0,278812851.0,278421038.0,278029747.0,277638978.0,,,,,,,,,,,,
India,1899,10.054,262708314112.0,279838410.0,,,,9.125,8.253,7.608,7.035,284652077056.0,284161114112.0,240158998528.0,259487842304.0,279205186.0,278812851.0,278421038.0,278029747.0,,,,,,,,,,,,
India,1900,11.93,271697494016.0,280714154.0,,,,10.054,9.125,8.253,7.608,262708314112.0,284652077056.0,284161114112.0,240158998528.0,279838410.0,279205186.0,278812851.0,278421038.0,,,,,,,,,,,,
India,1901,13.18,277327806464.0,281834058.0,,,,11.93,10.054,9.125,8.253,271697494016.0,262708314112.0,284652077056.0,284161114112.0,280714154.0,279838410.0,279205186.0,278812851.0,,,,,,,,,,,,
India,1902,14.515,300671991808.0,283199773.0,,,,13.18,11.93,10.054,9.125,277327806464.0,271697494016.0,262708314112.0,284652077056.0,281834058.0,280714154.0,279838410.0,279205186.0,,,,,,,,,,,,
India,1903,14.802,304764387328.0,284812956.0,,,,14.515,13.18,11.93,10.054,300671991808.0,277327806464.0,271697494016.0,262708314112.0,283199773.0,281834058.0,280714154.0,279838410.0,,,,,,,,,,,,
India,1904,16.561,306075009024.0,286435299.0,,,,14.802,14.515,13.18,11.93,304764387328.0,300671991808.0,277327806464.0,271697494016.0,284812956.0,283199773.0,281834058.0,280714154.0,,,,,,,,,,,,
India,1905,16.931,300632506368.0,288066854.0,,,,16.561,14.802,14.515,13.18,306075009024.0,304764387328.0,300671991808.0,277327806464.0,286435299.0,284812956.0,283199773.0,281834058.0,,,,,,,,,,,,
India,1906,19.549,308969701376.0,289707671.0,,,,16.931,16.561,14.802,14.515,300632506368.0,306075009024.0,304764387328.0,300671991808.0,288066854.0,286435299.0,284812956.0,283199773.0,,,,,,,,,,,,
India,1907,21.772,290665103360.0,291357804.0,,,,19.549,16.931,16.561,14.802,308969701376.0,300632506368.0,306075009024.0,304764387328.0,289707671.0,288066854.0,286435299.0,284812956.0,,,,,,,,,,,,
India,1908,24.908,294816907264.0,293017306.0,,,,21.772,19.549,16.931,16.561,290665103360.0,308969701376.0,300632506368.0,306075009024.0,291357804.0,289707671.0,288066854.0,286435299.0,,,,,,,,,,,,
India,1909,24.143,335358001152.0,294397607.0,,,,24.908,21.772,19.549,16.931,294816907264.0,290665103360.0,308969701376.0,300632506368.0,293017306.0,291357804.0,289707671.0,288066854.0,,,,,,,,,,,,
India,1910,23.487,335633088512.0,295496971.0,,,,24.143,24.908,21.772,19.549,335358001152.0,294816907264.0,290665103360.0,308969701376.0,294397607.0,293017306.0,291357804.0,289707671.0,,,,,,,,,,,,
India,1911,24.782,333713113088.0,296313651.0,,,,23.487,24.143,24.908,21.772,335633088512.0,335358001152.0,294816907264.0,290665103360.0,295496971.0,294397607.0,293017306.0,291357804.0,,,,,,,,,,,,
India,1912,28.521,333133185024.0,296845891.0,,,,24.782,23.487,24.143,24.908,333713113088.0,335633088512.0,335358001152.0,294816907264.0,296313651.0,295496971.0,294397607.0,293017306.0,,,,,,,,,,,,
India,1913,31.467,325870092288.0,297091925.0,,,,28.521,24.782,23.487,24.143,333133185024.0,333713113088.0,335633088512.0,335358001152.0,296845891.0,296313651.0,295496971.0,294397607.0,,,,,,,,,,,,
India,1914,31.698,343519985664.0,297338132.0,,,,31.467,28.521,24.782,23.487,325870092288.0,333133185024.0,333713113088.0,335633088512.0,297091925.0,296845891.0,296313651.0,295496971.0,,,,,,,,,,,,
India,1915,33.142,334924185600.0,297584511.0,,,,31.698,31.467,28.521,24.782,343519985664.0,325870092288.0,333133185024.0,333713113088.0,297338132.0,297091925.0,296845891.0,296313651.0,,,,,,,,,,,,
India,1916,33.518,344693997568.0,297831063.0,,,,33.142,31.698,31.467,28.521,334924185600.0,343519985664.0,325870092288.0,333133185024.0,297584511.0,297338132.0,297091925.0,296845891.0,,,,,,,,,,,,
India,1917,35.02,338632802304.0,298077789.0,,,,33.518,33.142,31.698,31.467,344693997568.0,334924185600.0,343519985664.0,325870092288.0,297831063.0,297584511.0,297338132.0,297091925.0,,,,,,,,,,,,
India,1918,39.359,295336804352.0,298421342.0,,,,35.02,33.518,33.142,31.698,338632802304.0,344693997568.0,334924185600.0,343519985664.0,298077789.0,297831063.0,297584511.0,297338132.0,,,,,,,,,,,,
India,1919,42.975,335829991424.0,299273541.0,,,,39.359,35.02,33.518,33.142,295336804352.0,338632802304.0,344693997568.0,334924185600.0,298421342.0,298077789.0,297831063.0,297584511.0,,,,,,,,,,,,
India,1920,34.868,309267202048.0,300639878.0,,,,42.975,39.359,35.02,33.518,335829991424.0,295336804352.0,338632802304.0,344693997568.0,299273541.0,298421342.0,298077789.0,297831063.0,,,,,,,,,,,,
India,1921,37.506,332498599936.0,302525896.0,,,,34.868,42.975,39.359,35.02,309267202048.0,335829991424.0,295336804352.0,338632802304.0,300639878.0,299273541.0,298421342.0,298077789.0,,,,,,,,,,,,
India,1922,36.903,346716798976.0,304937193.0,,,,37.506,34.868,42.975,39.359,332498599936.0,309267202048.0,335829991424.0,295336804352.0,302525896.0,300639878.0,299273541.0,298421342.0,,,,,,,,,,,,
India,1923,37.972,335551987712.0,307879422.0,,,,36.903,37.506,34.868,42.975,346716798976.0,332498599936.0,309267202048.0,335829991424.0,304937193.0,302525896.0,300639878.0,299273541.0,,,,,,,,,,,,
India,1924,40.628,351853707264.0,310850039.0,,,,37.972,36.903,37.506,34.868,335551987712.0,346716798976.0,332498599936.0,309267202048.0,307879422.0,304937193.0,302525896.0,300639878.0,,,,,,,,,,,,
India,1925,40.085,356048699392.0,313849318.0,,,,40.628,37.972,36.903,37.506,351853707264.0,335551987712.0,346716798976.0,332498599936.0,310850039.0,307879422.0,304937193.0,302525896.0,,,,,,,,,,,,
India,1926,39.943,367478407168.0,316877536.0,,,,40.085,40.628,37.972,36.903,356048699392.0,351853707264.0,335551987712.0,346716798976.0,313849318.0,310850039.0,307879422.0,304937193.0,,,,,,,,,,,,
India,1927,41.884,367200010240.0,319934973.0,,,,39.943,40.085,40.628,37.972,367478407168.0,356048699392.0,351853707264.0,335551987712.0,316877536.0,313849318.0,310850039.0,307879422.0,,,,,,,,,,,,
India,1928,40.073,370912493568.0,323021910.0,,,,41.884,39.943,40.085,40.628,367200010240.0,367478407168.0,356048699392.0,351853707264.0,319934973.0,316877536.0,313849318.0,310850039.0,,,,,,,,,,,,
India,1929,41.708,386395996160.0,326429031.0,,,,40.073,41.884,39.943,40.085,370912493568.0,367200010240.0,367478407168.0,356048699392.0,323021910.0,319934973.0,316877536.0,313849318.0,,,,,,,,,,,,
India,1930,42.399,389214797824.0,330163509.0,,,,41.708,40.073,41.884,39.943,386395996160.0,370912493568.0,367200010240.0,367478407168.0,326429031.0,323021910.0,319934973.0,316877536.0,,,,,,,,,,,,
India,1931,38.851,386353004544.0,334232641.0,,,,42.399,41.708,40.073,41.884,389214797824.0,386395996160.0,370912493568.0,367200010240.0,330163509.0,326429031.0,323021910.0,319934973.0,,,,,,,,,,,,
India,1932,36.129,390754009088.0,338643856.0,,,,38.851,42.399,41.708,40.073,386353004544.0,389214797824.0,386395996160.0,370912493568.0,334232641.0,330163509.0,326429031.0,323021910.0,,,,,,,,,,,,
India,1933,35.467,391381188608.0,343404711.0,,,,36.129,38.851,42.399,41.708,390754009088.0,386353004544.0,389214797824.0,386395996160.0,338643856.0,334232641.0,330163509.0,326429031.0,,,,,,,,,,,,
India,1934,39.611,395071586304.0,348232496.0,,,,35.467,36.129,38.851,42.399,391381188608.0,390754009088.0,386353004544.0,389214797824.0,343404711.0,338643856.0,334232641.0,330163509.0,,,,,,,,,,,,
India,1935,41.393,390890389504.0,353128154.0,,,,39.611,35.467,36.129,38.851,395071586304.0,391381188608.0,390754009088.0,386353004544.0,348232496.0,343404711.0,338643856.0,334232641.0,,,,,,,,,,,,
India,1936,40.684,406292692992.0,358092638.0,,,,41.393,39.611,35.467,36.129,390890389504.0,395071586304.0,391381188608.0,390754009088.0,353128154.0,348232496.0,343404711.0,338643856.0,,,,,,,,,,,,
India,1937,45.067,399830188032.0,363126915.0,,,,40.684,41.393,39.611,35.467,406292692992.0,390890389504.0,395071586304.0,391381188608.0,358092638.0,353128154.0,348232496.0,343404711.0,,,,,,,,,,,,
India,1938,50.38,400546496512.0,368231967.0,,,,45.067,40.684,41.393,39.611,399830188032.0,406292692992.0,390890389504.0,395071586304.0,363126915.0,358092638.0,353128154.0,348232496.0,,,,,,,,,,,,
India,1939,49.312,409623592960.0,371781679.0,,,,50.38,45.067,40.684,41.393,400546496512.0,399830188032.0,406292692992.0,390890389504.0,368231967.0,363126915.0,358092638.0,353128154.0,,,,,,,,,,,,
India,1940,52.31,422772408320.0,373766276.0,,,,49.312,50.38,45.067,40.684,409623592960.0,400546496512.0,399830188032.0,406292692992.0,371781679.0,368231967.0,363126915.0,358092638.0,,,,,,,,,,,,
India,1941,53.581,431261712384.0,374175756.0,,,,52.31,49.312,50.38,45.067,422772408320.0,409623592960.0,400546496512.0,399830188032.0,373766276.0,371781679.0,368231967.0,363126915.0,,,,,,,,,,,,
India,1942,53.53,428796608512.0,372999886.0,,,,53.581,52.31,49.312,50.38,431261712384.0,422772408320.0,409623592960.0,400546496512.0,374175756.0,373766276.0,371781679.0,368231967.0,,,,,,,,,,,,
India,1943,46.644,446201692160.0,370228201.0,,,,53.53,53.581,52.31,49.312,428796608512.0,431261712384.0,422772408320.0,409623592960.0,372999886.0,374175756.0,373766276.0,371781679.0,,,,,,,,,,,,
India,1944,47.696,441698385920.0,367477113.0,,,,46.644,53.53,53.581,52.31,446201692160.0,428796608512.0,431261712384.0,422772408320.0,370228201.0,372999886.0,374175756.0,373766276.0,,,,,,,,,,,,
India,1945,52.874,434203197440.0,364746467.0,,,,47.696,46.644,53.53,53.581,441698385920.0,446201692160.0,428796608512.0,431261712384.0,367477113.0,370228201.0,372999886.0,374175756.0,,,,,,,,,,,,
India,1946,52.225,411463188480.0,362036112.0,,,,52.874,47.696,46.644,53.53,434203197440.0,441698385920.0,446201692160.0,428796608512.0,364746467.0,367477113.0,370228201.0,372999886.0,,,,,,,,,,,,
India,1947,53.18,340810006528.0,359345897.0,,,,52.225,52.874,47.696,46.644,411463188480.0,434203197440.0,441698385920.0,446201692160.0,362036112.0,364746467.0,367477113.0,370228201.0,,,,,,,,,,,,
India,1948,53.204,344050008064.0,356675672.0,,,,53.18,52.225,52.874,47.696,340810006528.0,411463188480.0,434203197440.0,441698385920.0,359345897.0,362036112.0,364746467.0,367477113.0,,,,,,,,,,,,
India,1949,56.188,353225015296.0,355893489.0,,,,53.204,53.18,52.225,52.874,344050008064.0,340810006528.0,411463188480.0,434203197440.0,356675672.0,359345897.0,362036112.0,364746467.0,,,,,,,,,,,,
India,1950,61.103,354332999680.0,346278817.0,,,,56.188,53.204,53.18,52.225,353225015296.0,344050008064.0,340810006528.0,411463188480.0,355893489.0,356675672.0,359345897.0,362036112.0,,,,,,,,,,,,
India,1951,64.022,362445012992.0,353870058.0,,,,61.103,56.188,53.204,53.18,354332999680.0,353225015296.0,344050008064.0,340810006528.0,346278817.0,355893489.0,356675672.0,359345897.0,,,,,,,,,,,,
India,1952,67.426,373116010496.0,361874904.0,,,,64.022,61.103,56.188,53.204,362445012992.0,354332999680.0,353225015296.0,344050008064.0,353870058.0,346278817.0,355893489.0,356675672.0,,,,,,,,,,,,
India,1953,68.705,396813008896.0,370104571.0,,,,67.426,64.022,61.103,56.188,373116010496.0,362445012992.0,354332999680.0,353225015296.0,361874904.0,353870058.0,346278817.0,355893489.0,,,,,,,,,,,,
India,1954,72.414,413406003200.0,378687141.0,,,,68.705,67.426,64.022,61.103,396813008896.0,373116010496.0,362445012992.0,354332999680.0,370104571.0,361874904.0,353870058.0,346278817.0,,,,,,,,,,,,
India,1955,78.788,423653998592.0,387700891.0,,,,72.414,68.705,67.426,64.022,413406003200.0,396813008896.0,373116010496.0,362445012992.0,378687141.0,370104571.0,361874904.0,353870058.0,,,,,,,,,,,,
India,1956,81.656,447916998656.0,396988906.0,,,,78.788,72.414,68.705,67.426,423653998592.0,413406003200.0,396813008896.0,373116010496.0,387700891.0,378687141.0,370104571.0,361874904.0,,,,,,,,,,,,
India,1957,91.635,443355987968.0,406253895.0,,,,81.656,78.788,72.414,68.705,447916998656.0,423653998592.0,413406003200.0,396813008896.0,396988906.0,387700891.0,378687141.0,370104571.0,,,,,,,,,,,,
India,1958,95.816,476938010624.0,415777437.0,,,,91.635,81.656,78.788,72.414,443355987968.0,447916998656.0,423653998592.0,413406003200.0,406253895.0,396988906.0,387700891.0,378687141.0,,,,,,,,,,,,
India,1959,101.447,486917996544.0,425780669.0,,,,95.816,91.635,81.656,78.788,476938010624.0,443355987968.0,447916998656.0,423653998592.0,415777437.0,406253895.0,396988906.0,387700891.0,,,,,,,,,,,,
India,1960,111.325,520800010240.0,435990344.0,,,,101.447,95.816,91.635,81.656,486917996544.0,476938010624.0,443355987968.0,447916998656.0,425780669.0,415777437.0,406253895.0,396988906.0,,,,,,,,,,,,
India,1961,120.404,536351997952.0,446564730.0,,,,111.325,101.447,95.816,91.635,520800010240.0,486917996544.0,476938010624.0,443355987968.0,435990344.0,425780669.0,415777437.0,406253895.0,,,,,,,,,,,,
India,1962,132.582,548431986688.0,457283092.0,,,,120.404,111.325,101.447,95.816,536351997952.0,520800010240.0,486917996544.0,476938010624.0,446564730.0,435990344.0,425780669.0,415777437.0,,,,,,,,,,,,
India,1963,142.444,576287997952.0,468138576.0,,,,132.582,120.404,111.325,101.447,548431986688.0,536351997952.0,520800010240.0,486917996544.0,457283092.0,446564730.0,435990344.0,425780669.0,,,,,,,,,,,,
India,1964,139.488,620466012160.0,479229599.0,,,,142.444,132.582,120.404,111.325,576287997952.0,548431986688.0,536351997952.0,520800010240.0,468138576.0,457283092.0,446564730.0,435990344.0,,,,,,,,,,,,
India,1965,153.702,596064993280.0,490140141.0,619.451,562.775,56.676,139.488,142.444,132.582,120.404,620466012160.0,576287997952.0,548431986688.0,536351997952.0,479229599.0,468138576.0,457283092.0,446564730.0,,,,,,,,,,,,
India,1966,159.373,601424986112.0,500740250.0,638.414,579.228,59.186,153.702,139.488,142.444,132.582,596064993280.0,620466012160.0,576287997952.0,548431986688.0,490140141.0,479229599.0,468138576.0,457283092.0,619.451,,,,562.775,,,,56.676,,,
India,1967,159.556,650715987968.0,511606375.0,658.433,592.204,66.229,159.373,153.702,139.488,142.444,601424986112.0,596064993280.0,620466012160.0,576287997952.0,500740250.0,490140141.0,479229599.0,468138576.0,638.414,619.451,,,579.228,562.775,,,59.186,56.676,,
India,1968,174.069,668219998208.0,522716894.0,703.985,627.55,76.435,159.556,159.373,153.702,139.488,650715987968.0,601424986112.0,596064993280.0,620466012160.0,511606375.0,500740250.0,490140141.0,479229599.0,658.433,638.414,619.451,,592.204,579.228,562.775,,66.229,59.186,56.676,
India,1969,177.413,712563032064.0,533880544.0,780.436,693.515,84.864,174.069,159.556,159.373,153.702,668219998208.0,650715987968.0,601424986112.0,596064993280.0,522716894.0,511606375.0,500740250.0,490140141.0,703.985,658.433,638.414,619.451,627.55,592.204,579.228,562.775,76.435,66.229,59.186,56.676
India,1970,181.723,748744015872.0,545864268.0,763.741,670.029,90.0,177.413,174.069,159.556,159.373,712563032064.0,668219998208.0,650715987968.0,601424986112.0,533880544.0,522716894.0,511606375.0,500740250.0,780.436,703.985,658.433,638.414,693.515,627.55,592.204,579.228,84.864,76.435,66.229,59.186
India,1971,191.964,755656032256.0,558096383.0,794.386,692.911,98.717,181.723,177.413,174.069,159.556,748744015872.0,712563032064.0,668219998208.0,650715987968.0,545864268.0,533880544.0,522716894.0,511606375.0,763.741,780.436,703.985,658.433,670.029,693.515,627.55,592.204,90.0,84.864,76.435,66.229
India,1972,203.036,753543020544.0,570482142.0,835.859,737.422,95.815,191.964,181.723,177.413,174.069,755656032256.0,748744015872.0,712563032064.0,668219998208.0,558096383.0,545864268.0,533880544.0,522716894.0,794.386,763.741,780.436,703.985,692.911,670.029,693.515,627.55,98.717,90.0,84.864,76.435
India,1973,209.095,788800012288.0,583465595.0,853.324,745.745,102.036,203.036,191.964,181.723,177.413,753543020544.0,755656032256.0,748744015872.0,712563032064.0,570482142.0,558096383.0,545864268.0,533880544.0,835.859,794.386,763.741,780.436,737.422,692.911,670.029,693.515,95.815,98.717,90.0,84.864
India,1974,215.853,796992012288.0,597041392.0,903.988,800.703,98.181,209.095,203.036,191.964,181.723,788800012288.0,753543020544.0,755656032256.0,748744015872.0,583465595.0,570482142.0,558096383.0,545864268.0,853.324,835.859,794.386,763.741,745.745,737.422,692.911,670.029,102.036,95.815,98.717,90.0
India,1975,234.209,868009967616.0,611309532.0,972.011,848.63,117.299,215.853,209.095,203.036,191.964,796992012288.0,788800012288.0,753543020544.0,755656032256.0,597041392.0,583465595.0,570482142.0,558096383.0,903.988,853.324,835.859,794.386,800.703,745.745,737.422,692.911,98.181,102.036,95.815,98.717
India,1976,244.749,878540029952.0,625861887.0,1019.454,889.208,122.71,234.209,215.853,209.095,203.036,868009967616.0,796992012288.0,788800012288.0,753543020544.0,611309532.0,597041392.0,583465595.0,570482142.0,972.011,903.988,853.324,835.859,848.63,800.703,745.745,737.422,117.299,98.181,102.036,95.815
India,1977,258.962,947196002304.0,640801105.0,1078.32,939.183,133.883,244.749,234.209,215.853,209.095,878540029952.0,868009967616.0,796992012288.0,788800012288.0,625861887.0,611309532.0,597041392.0,583465595.0,1019.454,972.011,903.988,853.324,889.208,848.63,800.703,745.745,122.71,117.299,98.181,102.036
India,1978,263.15,997920014336.0,655728226.0,1120.973,948.443,166.109,258.962,244.749,234.209,215.853,947196002304.0,878540029952.0,868009967616.0,796992012288.0,640801105.0,625861887.0,611309532.0,597041392.0,1078.32,1019.454,972.011,903.988,939.183,889.208,848.63,800.703,133.883,122.71,117.299,98.181
India,1979,276.285,947528007680.0,671155745.0,1182.959,1016.124,160.176,263.15,258.962,244.749,234.209,997920014336.0,947196002304.0,878540029952.0,868009967616.0,655728226.0,640801105.0,625861887.0,611309532.0,1120.973,1078.32,1019.454,972.011,948.443,939.183,889.208,848.63,166.109,133.883,122.71,117.299
India,1980,291.711,1015104995328.0,687354031.0,1218.599,1047.712,163.94,276.285,263.15,258.962,244.749,947528007680.0,997920014336.0,947196002304.0,878540029952.0,671155745.0,655728226.0,640801105.0,625861887.0,1182.959,1120.973,1078.32,1019.454,1016.124,948.443,939.183,889.208,160.176,166.109,133.883,122.71
India,1981,314.966,1077444018176.0,703696255.0,1349.284,1167.579,174.708,291.711,276.285,263.15,258.962,1015104995328.0,947528007680.0,997920014336.0,947196002304.0,687354031.0,671155745.0,655728226.0,640801105.0,1218.599,1182.959,1120.973,1078.32,1047.712,1016.124,948.443,939.183,163.94,160.176,166.109,133.883
India,1982,325.38,1111560028160.0,720313474.0,1336.049,1182.495,147.435,314.966,291.711,276.285,263.15,1077444018176.0,1015104995328.0,947528007680.0,997920014336.0,703696255.0,687354031.0,671155745.0,655728226.0,1349.284,1218.599,1182.959,1120.973,1167.579,1047.712,1016.124,948.443,174.708,163.94,160.176,166.109
India,1983,352.199,1202349015040.0,737372685.0,1405.05,1254.259,142.064,325.38,314.966,291.711,276.285,1111560028160.0,1077444018176.0,1015104995328.0,947528007680.0,720313474.0,703696255.0,687354031.0,671155745.0,1336.049,1349.284,1218.599,1182.959,1182.495,1167.579,1047.712,1016.124,147.435,174.708,163.94,160.176
India,1984,361.559,1248909983744.0,754875451.0,1500.919,1330.719,158.738,352.199,325.38,314.966,291.711,1202349015040.0,1111560028160.0,1077444018176.0,1015104995328.0,737372685.0,720313474.0,703696255.0,687354031.0,1405.05,1336.049,1349.284,1218.599,1254.259,1182.495,1167.579,1047.712,142.064,147.435,174.708,163.94
India,1985,397.592,1298600034304.0,772647801.0,1584.263,1418.261,153.211,361.559,352.199,325.38,314.966,1248909983744.0,1202349015040.0,1111560028160.0,1077444018176.0,754875451.0,737372685.0,720313474.0,703696255.0,1500.919,1405.05,1336.049,1349.284,1330.719,1254.259,1182.495,1167.579,158.738,142.064,147.435,174.708
India,1986,426.309,1353105014784.0,790689978.0,1695.59,1525.9,155.445,397.592,361.559,352.199,325.38,1298600034304.0,1248909983744.0,1202349015040.0,1111560028160.0,772647801.0,754875451.0,737372685.0,720313474.0,1584.263,1500.919,1405.05,1336.049,1418.261,1330.719,1254.259,1182.495,153.211,158.738,142.064,147.435
India,1987,455.343,1412883939328.0,808931261.0,1802.854,1642.974,144.782,426.309,397.592,361.559,352.199,1353105014784.0,1298600034304.0,1248909983744.0,1202349015040.0,790689978.0,772647801.0,754875451.0,737372685.0,1695.59,1584.263,1500.919,1405.05,1525.9,1418.261,1330.719,1254.259,155.445,153.211,158.738,142.064
India,1988,491.692,1560089985024.0,827342997.0,1962.301,1783.563,161.496,455.343,426.309,397.592,361.559,1412883939328.0,1353105014784.0,1298600034304.0,1248909983744.0,808931261.0,790689978.0,772647801.0,754875451.0,1802.854,1695.59,1584.263,1500.919,1642.974,1525.9,1418.261,1330.719,144.782,155.445,153.211,158.738
India,1989,540.651,1663727960064.0,846039530.0,2143.414,1944.618,187.384,491.692,455.343,426.309,397.592,1560089985024.0,1412883939328.0,1353105014784.0,1298600034304.0,827342997.0,808931261.0,790689978.0,772647801.0,1962.301,1802.854,1695.59,1584.263,1783.563,1642.974,1525.9,1418.261,161.496,144.782,155.445,153.211
India,1990,577.996,1750992945152.0,864972219.0,2300.701,2086.011,196.545,540.651,491.692,455.343,426.309,1663727960064.0,1560089985024.0,1412883939328.0,1353105014784.0,846039530.0,827342997.0,808931261.0,790689978.0,2143.414,1962.301,1802.854,1695.59,1944.618,1783.563,1642.974,1525.9,187.384,161.496,144.782,155.445
India,1991,615.365,1768493547520.0,883927607.0,2427.663,2193.087,219.215,577.996,540.651,491.692,455.343,1750992945152.0,1663727960064.0,1560089985024.0,1412883939328.0,864972219.0,846039530.0,827342997.0,808931261.0,2300.701,2143.414,1962.301,1802.854,2086.011,1944.618,1783.563,1642.974,196.545,187.384,161.496,144.782
India,1992,655.447,1851711422464.0,902957072.0,2552.772,2326.79,207.812,615.365,577.996,540.651,491.692,1768493547520.0,1750992945152.0,1663727960064.0,1560089985024.0,883927607.0,864972219.0,846039530.0,827342997.0,2427.663,2300.701,2143.414,1962.301,2193.087,2086.011,1944.618,1783.563,219.215,196.545,187.384,161.496
India,1993,677.299,1944353767424.0,922118380.0,2616.248,2388.339,210.24,655.447,615.365,577.996,540.651,1851711422464.0,1768493547520.0,1750992945152.0,1663727960064.0,902957072.0,883927607.0,864972219.0,846039530.0,2552.772,2427.663,2300.701,2143.414,2326.79,2193.087,2086.011,1944.618,207.812,219.215,196.545,187.384
India,1994,714.064,2055026769920.0,941163775.0,2757.121,2504.123,238.966,677.299,655.447,615.365,577.996,1944353767424.0,1851711422464.0,1768493547520.0,1750992945152.0,922118380.0,902957072.0,883927607.0,864972219.0,2616.248,2552.772,2427.663,2300.701,2388.339,2326.79,2193.087,2086.011,210.24,207.812,219.215,196.545
India,1995,760.462,2189535739904.0,960301048.0,2963.118,2713.743,227.768,714.064,677.299,655.447,615.365,2055026769920.0,1944353767424.0,1851711422464.0,1768493547520.0,941163775.0,922118380.0,902957072.0,883927607.0,2757.121,2616.248,2552.772,2427.663,2504.123,2388.339,2326.79,2193.087,238.966,210.24,207.812,219.215
India,1996,823.621,2345228828672.0,979678464.0,3081.631,2848.561,209.231,760.462,714.064,677.299,655.447,2189535739904.0,2055026769920.0,1944353767424.0,1851711422464.0,960301048.0,941163775.0,922118380.0,902957072.0,2963.118,2757.121,2616.248,2552.772,2713.743,2504.123,2388.339,2326.79,227.768,238.966,210.24,207.812
India,1997,858.011,2426804895744.0,999133765.0,3252.01,3009.745,213.686,823.621,760.462,714.064,677.299,2345228828672.0,2189535739904.0,2055026769920.0,1944353767424.0,979678464.0,960301048.0,941163775.0,922118380.0,3081.631,2963.118,2757.121,2616.248,2848.561,2713.743,2504.123,2388.339,209.231,227.768,238.966,210.24
India,1998,875.772,2567853047808.0,1018665073.0,3449.497,3162.595,254.636,858.011,823.621,760.462,714.064,2426804895744.0,2345228828672.0,2189535739904.0,2055026769920.0,999133765.0,979678464.0,960301048.0,941163775.0,3252.01,3081.631,2963.118,2757.121,3009.745,2848.561,2713.743,2504.123,213.686,209.231,227.768,238.966
India,1999,960.763,2710352953344.0,1038225821.0,3546.363,3257.36,252.887,875.772,858.011,823.621,760.462,2567853047808.0,2426804895744.0,2345228828672.0,2189535739904.0,1018665073.0,999133765.0,979678464.0,960301048.0,3449.497,3252.01,3081.631,2963.118,3162.595,3009.745,2848.561,2713.743,254.636,213.686,209.231,227.768
India,2000,986.445,2804478640128.0,1057922728.0,3725.401,3442.303,238.355,960.763,875.772,858.011,823.621,2710352953344.0,2567853047808.0,2426804895744.0,2345228828672.0,1038225821.0,1018665073.0,999133765.0,979678464.0,3546.363,3449.497,3252.01,3081.631,3257.36,3162.595,3009.745,2848.561,252.887,254.636,213.686,209.231
India,2001,1000.527,2940745547776.0,1077898572.0,3740.874,3462.326,225.299,986.445,960.763,875.772,858.011,2804478640128.0,2710352953344.0,2567853047808.0,2426804895744.0,1057922728.0,1038225821.0,1018665073.0,999133765.0,3725.401,3546.363,3449.497,3252.01,3442.303,3257.36,3162.595,3009.745,238.355,252.887,254.636,213.686
India,2002,1032.14,3024984473600.0,1097600381.0,3870.808,3602.576,214.028,1000.527,986.445,960.763,875.772,2940745547776.0,2804478640128.0,2710352953344.0,2567853047808.0,1077898572.0,1057922728.0,1038225821.0,1018665073.0,3740.874,3725.401,3546.363,3449.497,3462.326,3442.303,3257.36,3162.595,225.299,238.355,252.887,254.636
India,2003,1067.737,3251114344448.0,1116802997.0,4008.71,3739.946,218.276,1032.14,1000.527,986.445,960.763,3024984473600.0,2940745547776.0,2804478640128.0,2710352953344.0,1097600381.0,1077898572.0,1057922728.0,1038225821.0,3870.808,3740.874,3725.401,3546.363,3602.576,3462.326,3442.303,3257.36,214.028,225.299,238.355,252.887
India,2004,1133.828,3495022821376.0,1135991510.0,4352.651,3977.076,316.798,1067.737,1032.14,1000.527,986.445,3251114344448.0,3024984473600.0,2940745547776.0,2804478640128.0,1116802997.0,1097600381.0,1077898572.0,1057922728.0,4008.71,3870.808,3740.874,3725.401,3739.946,3602.576,3462.326,3442.303,218.276,214.028,225.299,238.355
