country,year,primary_energy_consumption,population,energy_per_capita,gdp,energy_per_gdp,coal_co2,share_global_other_co2,temperature_change_from_n2o,cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cement_co2,share_global_cumulative_flaring_co2,consumption_co2,land_use_change_co2,gas_co2,nitrous_oxide,gas_co2_per_capita,share_global_flaring_co2,share_global_luc_co2,co2_including_luc_per_gdp,other_co2_per_capita,share_global_coal_co2,cement_co2,methane_per_capita,co2,co2_including_luc_growth_prct,methane,cumulative_gas_co2,share_of_temperature_change_from_ghg,trade_co2,share_global_co2,temperature_change_from_ghg,other_industry_co2,share_global_cumulative_luc_co2,co2_including_luc,consumption_co2_per_gdp,coal_co2_per_capita,trade_co2_share,cement_co2_per_capita,share_global_cumulative_coal_co2,share_global_co2_including_luc,share_global_cumulative_co2_including_luc,temperature_change_from_co2,co2_growth_abs,cumulative_coal_co2,co2_per_gdp,ghg_per_capita,co2_including_luc_per_capita,co2_per_capita,total_ghg,consumption_co2_per_capita,land_use_change_co2_per_capita,oil_co2,flaring_co2,nitrous_oxide_per_capita,share_global_cumulative_other_co2,ghg_excluding_lucf_per_capita,cumulative_co2_including_luc,share_global_oil_co2,flaring_co2_per_capita,total_ghg_excluding_lucf,co2_growth_prct,co2_including_luc_per_unit_energy,co2_per_unit_energy,cumulative_flaring_co2,co2_including_luc_growth_abs,share_global_gas_co2,share_global_cumulative_co2,cumulative_cement_co2,cumulative_oil_co2,share_global_cumulative_gas_co2,temperature_change_from_ch4,cumulative_other_co2,cumulative_co2,share_global_cumulative_cement_co2,oil_co2_per_capita,hydro_elec_per_capita,other_renewable_electricity,biofuel_elec_per_capita,low_carbon_cons_change_twh,per_capita_electricity,low_carbon_cons_change_pct,oil_share_energy,oil_energy_per_capita,hydro_consumption,low_carbon_electricity,gas_production,electricity_generation,solar_cons_change_pct,gas_cons_change_pct,other_renewables_cons_change_twh,wind_share_energy,energy_cons_change_pct,fossil_cons_change_twh,biofuel_cons_change_twh,gas_share_elec,carbon_intensity_elec,gas_consumption,coal_prod_per_capita,biofuel_share_energy,solar_share_elec,gas_prod_per_capita,gas_energy_per_capita,low_carbon_share_energy,fossil_electricity,solar_elec_per_capita,biofuel_cons_change_pct,electricity_demand,renewables_cons_change_twh,oil_prod_per_capita,wind_electricity,wind_energy_per_capita,renewables_energy_per_capita,renewables_cons_change_pct,renewables_consumption,gas_cons_change_twh,wind_cons_change_twh,other_renewables_share_energy,oil_cons_change_pct,nuclear_share_elec,nuclear_cons_change_twh,electricity_demand_per_capita,gas_electricity,renewables_elec_per_capita,oil_consumption,oil_prod_change_pct,other_renewables_share_elec,hydro_electricity,other_renewables_cons_change_pct,other_renewables_elec_per_capita,solar_energy_per_capita,renewables_electricity,gas_share_energy,other_renewables_share_elec_exc_biofuel,biofuel_electricity,coal_cons_change_pct,coal_prod_change_pct,other_renewables_energy_per_capita,wind_cons_change_pct,coal_consumption,wind_consumption,biofuel_consumption,oil_production,other_renewables_elec_per_capita_exc_biofuel,solar_electricity,nuclear_electricity,coal_share_energy,net_elec_imports_share_demand,low_carbon_energy_per_capita,hydro_cons_change_pct,solar_consumption,fossil_elec_per_capita,fossil_energy_per_capita,wind_elec_per_capita,coal_prod_change_twh,electricity_share_energy,gas_elec_per_capita,other_renewable_consumption,nuclear_cons_change_pct,solar_cons_change_twh,oil_share_elec,fossil_share_energy,fossil_share_elec,coal_elec_per_capita,biofuel_share_elec,greenhouse_gas_emissions,low_carbon_elec_per_capita,nuclear_consumption,net_elec_imports,nuclear_share_energy,low_carbon_share_elec,coal_production,oil_prod_change_twh,oil_cons_change_twh,renewables_share_elec,coal_electricity,fossil_fuel_consumption,biofuel_cons_per_capita,renewables_share_energy,hydro_share_elec,wind_share_elec,nuclear_elec_per_capita,coal_cons_change_twh,oil_elec_per_capita,hydro_energy_per_capita,hydro_share_energy,oil_electricity,gas_prod_change_twh,hydro_cons_change_twh,nuclear_energy_per_capita,low_carbon_consumption,solar_share_energy,fossil_cons_change_pct,gas_prod_change_pct,coal_cons_per_capita,other_renewable_exc_biofuel_electricity,energy_cons_change_twh,coal_share_elec
Argentina,1887,,3061098.0,,,,1.208,,0.0,622.214,0.0,,,,21.226,0.0,1.201,0.0,,0.575,,,0.115,,4.123,1.208,3.362,12.621,0.0,1.202,,0.111,0.001,,0.542,22.434,,0.395,,,0.029,0.47,0.41,0.001,0.423,7.331,,25.364,7.329,0.395,77.642,,6.934,0.0,,0.392,,0.81,557.2,0.0,,2.479,53.953,,,,0.73,0.0,0.029,,0.0,0.0,0.0,,7.331,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1888,,3158873.0,,,,1.199,,0.0,643.25,0.0,,,,21.036,0.0,1.209,0.0,,0.59,,,0.103,,4.095,1.199,-0.887,12.936,0.0,1.21,,0.1,0.001,,0.543,22.235,,0.379,,,0.032,0.466,0.412,0.001,-0.009,8.529,,25.007,7.039,0.379,78.993,,6.659,0.0,,0.383,,0.789,579.435,0.0,,2.491,-0.747,,,,-0.199,0.0,0.032,,0.0,0.0,0.0,,8.529,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1889,,3260729.0,,,,1.968,,0.0,664.584,0.0,,,,21.334,0.0,1.217,0.0,,0.58,,,0.169,,4.067,1.968,4.797,13.262,0.0,1.217,,0.164,0.001,,0.544,23.301,,0.603,,,0.038,0.478,0.414,0.001,0.769,10.497,,24.94,7.146,0.603,81.323,,6.543,0.0,,0.373,,1.01,602.736,0.0,,3.293,64.146,,,,1.067,0.0,0.037,,0.0,0.0,0.0,,10.497,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1890,,3366831.0,,13000976384.0,,1.453,,0.0,687.734,0.0,,,,23.149,0.0,1.584,0.0,,0.586,1.892,,0.115,,4.032,1.453,5.581,13.575,0.0,1.223,,0.111,0.001,,0.545,24.602,,0.431,,,0.041,0.468,0.416,0.001,-0.515,11.95,0.112,24.863,7.307,0.431,83.709,,6.876,0.0,,0.47,,0.833,627.338,0.0,,2.803,-26.173,,,,1.3,0.0,0.041,,0.0,0.0,0.0,,11.95,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1891,,3477345.0,,,,1.084,,0.0,712.361,0.0,,,,24.627,0.0,1.604,0.0,,0.592,,,0.082,,4.061,1.084,4.508,14.123,0.0,1.228,,0.079,0.001,,0.547,25.711,,0.312,,,0.043,0.465,0.417,0.001,-0.369,13.033,,24.725,7.394,0.312,85.977,,7.082,0.0,,0.461,,0.709,653.049,0.0,,2.467,-25.407,,,,1.109,0.0,0.042,,0.0,0.0,0.0,,13.033,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1892,,3592446.0,,,,1.685,,0.0,737.953,0.0,,,,25.592,0.0,1.641,0.0,,0.624,,,0.127,,4.087,1.685,6.092,14.681,0.0,1.234,,0.122,0.001,,0.549,27.277,,0.469,,,0.047,0.498,0.42,0.001,0.601,14.718,,24.736,7.593,0.469,88.862,,7.124,0.0,,0.457,,0.866,680.326,0.0,,3.112,55.509,,,,1.566,0.0,0.046,,0.0,0.0,0.0,,14.718,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1893,,3712318.0,,,,1.671,,0.0,764.425,0.0,,,,26.472,0.0,1.693,0.0,,0.617,,,0.127,,4.104,1.671,3.172,15.236,0.0,1.241,,0.123,0.001,,0.551,28.143,,0.45,,,0.05,0.498,0.423,0.001,-0.014,16.389,,24.537,7.581,0.45,91.089,,7.131,0.0,,0.456,,0.845,708.469,0.0,,3.138,-0.837,,,,0.865,0.0,0.049,,0.0,0.0,0.0,,16.389,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1894,,3836189.0,,,,1.947,,0.0,791.911,0.0,,,,27.487,0.0,1.759,0.0,,0.639,,,0.143,,4.117,1.947,4.588,15.795,0.0,1.247,,0.138,0.001,,0.554,29.434,,0.508,,,0.053,0.515,0.426,0.001,0.276,18.336,,24.445,7.673,0.508,93.777,,7.165,0.0,,0.459,,0.902,737.903,0.0,,3.458,16.537,,,,1.291,0.0,0.053,,0.0,0.0,0.0,,18.336,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1895,,3964194.0,,,,2.34,,0.0,819.77,0.0,,,,27.859,0.0,1.837,0.0,,0.646,,,0.163,,4.125,2.34,2.598,16.352,0.0,1.254,,0.156,0.001,,0.557,30.198,,0.59,,,0.058,0.52,0.429,0.001,0.393,20.676,,24.346,7.618,0.59,96.513,,7.028,0.0,,0.464,,0.982,768.101,0.0,,3.894,20.159,,,,0.765,0.0,0.057,,0.0,0.0,0.0,,20.676,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1896,,4096469.0,,,,2.284,,0.0,848.225,0.0,,,,28.455,0.0,1.926,0.0,,0.67,,,0.154,,4.127,2.284,1.791,16.905,0.0,1.262,,0.148,0.001,,0.56,30.739,,0.558,,,0.062,0.531,0.432,0.001,-0.056,22.96,,24.167,7.504,0.558,99.001,,6.946,0.0,,0.47,,0.946,798.84,0.0,,3.877,-2.385,,,,0.541,0.0,0.061,,0.0,0.0,0.0,,22.96,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1897,,4233159.0,,,,2.237,,0.0,876.955,0.0,,,,28.73,0.0,2.023,0.0,,0.652,,,0.144,,4.124,2.237,0.742,17.457,0.0,1.269,,0.138,0.001,,0.562,30.967,,0.528,,,0.065,0.514,0.435,0.001,-0.047,25.197,,23.978,7.315,0.528,101.504,,6.787,0.0,,0.478,,0.914,829.807,0.0,,3.868,-2.047,,,,0.228,0.0,0.064,,0.0,0.0,0.0,,25.197,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1898,,4374409.0,,,,2.227,,0.0,906.346,0.0,,,,29.391,0.0,2.127,0.0,,0.675,,,0.136,,4.118,2.227,2.1,18.014,0.0,1.276,,0.131,0.002,,0.566,31.617,,0.509,,,0.068,0.521,0.437,0.001,-0.011,27.424,,23.826,7.228,0.509,104.225,,6.719,0.0,,0.486,,0.892,861.425,0.0,,3.9,-0.472,,,,0.65,0.0,0.066,,0.0,0.0,0.0,,27.424,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1899,,4524892.0,,,,2.643,,0.0,935.981,0.0,,,,29.636,0.0,2.236,0.0,,0.666,,,0.147,,4.105,2.643,2.089,18.574,0.0,1.283,,0.142,0.002,,0.568,32.278,,0.584,,,0.071,0.511,0.44,0.001,0.416,30.066,,23.72,7.133,0.584,107.331,,6.549,0.0,,0.494,,0.964,893.703,0.0,,4.363,18.677,,,,0.661,0.0,0.07,,0.0,0.0,0.0,,30.066,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1900,,4685089.0,,21508018176.0,,2.026,,0.0,997.59,0.0,,,,61.609,0.0,2.349,0.0,,1.367,2.959,,0.108,,4.081,2.026,97.145,19.121,0.0,1.295,,0.103,0.002,,0.59,63.634,,0.432,,,0.073,0.984,0.456,0.001,-0.617,32.092,0.094,26.5,13.582,0.432,124.157,,13.15,0.0,,0.501,,0.807,957.337,0.0,,3.779,-23.339,,,,31.356,0.0,0.071,,0.0,0.0,0.0,,32.092,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,1901,,4855502.0,,22371942400.0,,2.408,,0.0,1078.991,0.0,,,,81.401,0.0,2.504,0.0,,1.796,3.746,,0.124,,4.106,2.408,31.703,19.937,0.0,1.309,,0.119,0.002,,0.621,83.808,,0.496,,,0.075,1.278,0.481,0.001,0.382,34.5,0.108,27.957,17.261,0.496,135.743,,16.765,0.0,,0.516,,0.873,1041.146,0.0,,4.241,18.856,,,,20.174,0.0,0.073,,0.0,0.0,0.001,,34.5,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1902,,5036658.0,,21914859520.0,,2.555,,0.0,1172.44,0.0,,,,93.449,0.0,2.729,0.0,,2.02,4.381,,0.129,,4.121,2.555,14.552,20.754,0.0,1.326,,0.123,0.002,,0.657,96.004,,0.507,,,0.077,1.432,0.51,0.001,0.147,37.055,0.117,28.568,19.061,0.507,143.889,,18.554,0.0,,0.542,,0.887,1137.15,0.0,,4.468,6.11,,,,12.196,0.0,0.075,,0.0,0.0,0.001,,37.055,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1903,,5229108.0,,25056325632.0,,2.923,,0.0,1274.586,0.0,,,,102.146,0.0,3.005,0.0,,2.222,4.193,,0.135,,4.125,2.923,9.442,21.569,0.0,1.343,,0.129,0.002,,0.697,105.068,,0.559,,,0.08,1.532,0.54,0.001,0.368,39.977,0.117,28.739,20.093,0.559,150.278,,19.534,0.0,,0.575,,0.94,1242.218,0.0,,4.915,14.397,,,,9.064,0.0,0.078,,0.0,0.0,0.001,,39.977,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1904,,5428911.0,,27744129024.0,,3.739,,0.0,1383.228,0.0,,,,108.642,0.0,3.314,0.0,,2.322,4.051,,0.172,,4.125,3.739,6.96,22.395,0.0,1.361,,0.163,0.002,,0.737,112.381,,0.689,,,0.083,1.613,0.572,0.001,0.816,43.716,0.135,28.807,20.7,0.689,156.389,,20.012,0.0,,0.61,,1.072,1354.599,0.0,,5.822,27.926,,,,7.313,0.0,0.081,,0.0,0.0,0.001,,43.716,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1905,,5636349.0,,31406880768.0,,4.655,,0.0,1496.837,0.0,,,,113.609,0.0,3.637,0.0,,2.354,3.766,,0.201,,4.119,4.655,5.235,23.214,0.0,1.378,,0.191,0.002,,0.778,118.264,,0.826,,,0.088,1.628,0.603,0.001,0.916,48.371,0.148,28.667,20.982,0.826,161.577,,20.157,0.0,,0.645,,1.21,1472.863,0.0,,6.822,24.496,,,,5.883,0.0,0.086,,0.0,0.0,0.001,,48.371,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1906,,5851713.0,,32980647936.0,,6.214,,0.0,1612.941,0.0,,,,116.104,0.0,3.955,0.0,,2.4,3.709,,0.256,,4.111,6.214,3.428,24.057,0.0,1.396,,0.244,0.002,,0.817,122.318,,1.062,,,0.096,1.657,0.634,0.002,1.559,54.584,0.188,28.494,20.903,1.062,166.739,,19.841,0.0,,0.676,,1.451,1595.181,0.0,,8.489,33.49,,,,4.054,0.0,0.093,,0.0,0.0,0.001,,54.584,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1907,,6075305.0,,33673998336.0,,5.458,,0.0,1733.648,0.0,,,,120.706,0.0,4.249,0.0,,2.542,3.747,,0.198,,4.095,5.458,3.144,24.88,0.0,1.412,,0.188,0.002,,0.858,126.164,,0.898,,,0.1,1.649,0.664,0.002,-0.755,60.043,0.162,27.987,20.767,0.898,170.032,,19.868,0.0,,0.699,,1.287,1721.345,0.0,,7.821,-12.159,,,,3.846,0.0,0.097,,0.0,0.0,0.001,,60.043,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1908,,6307441.0,,36961689600.0,,5.887,,0.0,1857.67,0.0,,,,124.022,0.0,4.502,0.0,,2.563,3.515,,0.223,,4.095,5.895,2.974,25.828,0.0,1.429,,0.212,0.002,,0.898,129.916,,0.933,,,0.105,1.704,0.694,0.002,0.437,65.93,0.159,27.681,20.597,0.935,174.596,,19.663,0.007,,0.714,,1.343,1851.262,0.006,,8.47,7.997,,,,3.752,0.0,0.102,,0.007,0.0,0.001,,65.937,,0.001,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,3.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.023,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1909,,6532092.0,,38819262464.0,,5.454,,0.0,1982.782,0.001,,,,125.113,0.0,4.694,0.0,,2.529,3.364,,0.199,,4.095,5.465,0.509,26.748,0.0,1.446,,0.188,0.002,,0.936,130.578,,0.835,,,0.109,1.664,0.722,0.002,-0.43,71.384,0.141,27.104,19.99,0.837,177.045,,19.154,0.011,,0.719,,1.259,1981.84,0.008,,8.225,-7.288,,,,0.662,0.0,0.106,,0.018,0.0,0.001,,71.402,,0.002,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,5.341,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.012,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1910,,6748544.0,,41644912640.0,,6.914,,0.0,2120.701,0.002,,,,137.919,0.0,4.806,0.0,,2.905,3.478,,0.241,,4.108,6.925,10.925,27.72,0.0,1.464,,0.228,0.003,,0.979,144.844,,1.025,,,0.115,1.859,0.753,0.002,1.46,78.298,0.166,27.617,21.463,1.026,186.374,,20.437,0.011,,0.712,,1.47,2126.684,0.008,,9.921,26.718,,,,14.266,0.0,0.111,,0.029,0.0,0.001,,78.328,,0.002,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,5.17,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1911,,6956048.0,,42382159872.0,,8.437,,0.0,2265.787,0.002,,,,145.086,0.0,4.871,0.0,,3.006,3.623,,0.29,,4.132,8.445,5.997,28.744,0.0,1.483,,0.273,0.003,,1.023,153.53,,1.213,,,0.122,1.939,0.785,0.002,1.519,86.736,0.199,27.799,22.071,1.214,193.37,,20.857,0.007,,0.7,,1.675,2280.215,0.005,,11.654,21.941,,,,8.686,0.0,0.118,,0.037,0.0,0.001,,86.772,,0.001,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,3.344,,,,,,,,,,,,,,,,-33.333,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,-0.012,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1912,,7153812.0,,45863510016.0,,8.545,,0.0,2416.069,0.003,,,,150.282,0.0,4.932,0.0,,3.207,3.464,,0.279,,4.159,8.567,3.465,29.755,0.0,1.503,,0.264,0.003,,1.069,158.85,,1.195,,,0.129,2.002,0.818,0.002,0.123,95.281,0.187,27.745,22.205,1.198,198.481,,21.007,0.022,,0.689,,1.674,2439.064,0.014,,11.977,1.453,,,,5.319,0.0,0.124,,0.059,0.0,0.001,,95.34,,0.003,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,11.38,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,0.081,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.058,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1913,,7341005.0,,46315954176.0,,9.288,,0.0,2571.646,0.005,,,,155.577,0.0,4.989,0.0,,3.446,3.561,,0.281,,4.193,9.347,3.824,30.779,0.0,1.522,,0.266,0.003,,1.115,164.924,,1.265,,,0.135,2.054,0.85,0.002,0.779,104.569,0.202,27.766,22.466,1.273,203.832,,21.193,0.059,,0.68,,1.767,2603.988,0.032,,12.971,9.098,,,,6.075,0.0,0.131,,0.117,0.0,0.001,,104.687,,0.008,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,30.101,,,,,,,,,,,,,,,,171.429,,,,,,,,,,,,,,,,,0.221,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.14,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1914,,7533097.0,,41498755072.0,,8.169,,0.0,2728.471,0.009,,,,156.825,0.004,5.042,0.0,,3.412,3.979,,0.275,,4.219,8.294,0.118,31.782,0.004,1.542,,0.26,0.003,,1.16,165.119,,1.084,,,0.14,2.121,0.882,0.002,-1.053,112.739,0.2,27.337,21.919,1.101,205.934,,20.818,0.121,,0.669,,1.607,2769.107,0.065,,12.109,-11.263,,,,0.195,0.012,0.135,,0.238,0.001,0.001,,112.981,,0.016,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,61.754,,,,,,,,,,,,,,,,110.526,,,,,,,,,,,,,,,,,0.465,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.244,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1915,,7730214.0,,41740312576.0,,5.283,,0.0,2890.271,0.017,,,,161.8,0.011,5.09,0.001,,3.54,4.009,,0.182,,4.241,5.522,1.334,32.78,0.015,1.562,,0.176,0.003,,1.205,167.322,,0.683,,,0.142,2.17,0.913,0.002,-2.772,118.022,0.132,26.689,21.645,0.714,206.311,,20.931,0.227,,0.658,,1.232,2936.428,0.115,,9.525,-33.426,,,,2.203,0.035,0.137,,0.466,0.003,0.001,,118.502,,0.029,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,111.332,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,0.861,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.395,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1916,,7932490.0,,40529502208.0,,3.816,,0.0,3051.786,0.029,,,,161.515,0.015,5.133,0.002,,3.571,4.089,,0.122,,4.258,4.215,-0.951,33.777,0.029,1.58,,0.124,0.003,,1.249,165.73,,0.481,,,0.141,2.094,0.941,0.002,-1.306,121.838,0.104,26.031,20.893,0.531,206.491,,20.361,0.385,,0.647,,1.059,3102.159,0.179,,8.404,-23.661,,,,-1.592,0.038,0.136,,0.851,0.006,0.001,,122.718,,0.049,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,184.731,,,,,,,,,,,,,,,,70.27,,,,,,,,,,,,,,,,,1.465,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.605,,,,,,,,,,,,,,,0.0,,,,,,,,,,
Argentina,1917,,8140058.0,,37239177216.0,,1.843,,0.0,3217.315,0.043,,,,165.529,0.026,5.17,0.003,,3.642,4.51,,0.056,,4.271,2.411,1.334,34.765,0.055,1.597,,0.068,0.003,,1.293,167.94,,0.226,,,0.138,2.075,0.968,0.002,-1.804,123.681,0.065,25.568,20.631,0.296,208.127,,20.335,0.542,,0.635,,0.833,3270.099,0.227,,6.778,-42.794,,,,2.21,0.063,0.134,,1.393,0.01,0.001,,125.129,,0.067,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,252.886,,,,,,,,,,,,,,,,40.476,,,,,,,,,,,,,,,,,2.059,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.593,,,,,,,,,,,,,,,0.0,,,,,,,,,,
