,n_countries,avg_abs_correlation,max_abs_correlation,granger_significance_rate,avg_granger_pvalue,n_granger_significant,avg_mutual_info,max_mutual_info,common_best_lag
low_carbon_cons_change_twh,19.0,0.21691310555019858,0.8817608725088238,0.21052631578947367,0.2962155957698866,4.0,0.2534103080584067,0.8446901209384339,0.0
nuclear_energy_per_capita,19.0,0.5321449481401267,0.978915907031666,0.21052631578947367,0.21945190955649868,4.0,0.836989155932505,1.5815450095415882,0.0
renewables_consumption,19.0,0.7125319507983041,0.9763091573066187,0.5263157894736842,0.11169851678136596,10.0,0.996311955741605,1.8501468408552844,0.0
hydro_electricity,19.0,0.5943268279194321,0.9803070594375862,0.42105263157894735,0.2346256269561796,8.0,0.806213341081111,2.0616295201345736,0.0
gas_cons_change_twh,19.0,0.18985157417351262,0.8567187563407229,0.3684210526315789,0.24265799729938517,7.0,0.2642037319728664,0.9927776488236655,0.0
oil_prod_per_capita,19.0,0.5360528107268399,0.9537158945218409,0.3684210526315789,0.221344273777205,7.0,0.7785104855070957,1.5210496490722252,4.0
gas_share_elec,19.0,0.590007416545897,0.9435512946932031,0.3684210526315789,0.27937059149313265,7.0,0.7124706546986512,1.0921266670562029,0.0
gas_elec_per_capita,19.0,0.7123834294938411,0.9297828580691104,0.47368421052631576,0.21622030925561783,9.0,0.8282831550427999,1.3364685180157017,0.0
gas_energy_per_capita,19.0,0.7977308556696034,0.9851557132307072,0.3684210526315789,0.20847463901472807,7.0,1.2469291313430098,2.0996972433717884,0.0
low_carbon_electricity,19.0,0.7607412068939391,0.9846509499124051,0.47368421052631576,0.15693622660376086,9.0,0.8920029957338602,1.8027019865818994,4.0
oil_electricity,19.0,0.5374329170427363,0.952945929058355,0.3157894736842105,0.26541034627492716,6.0,0.6368735919803677,1.267898128291465,0.0
low_carbon_cons_change_pct,19.0,0.17640729400755298,0.5251305267097812,0.10526315789473684,0.40805546158241485,2.0,0.10575090228860366,0.34767679420449493,0.0
other_renewables_share_elec,19.0,0.7737027269866422,0.9774023497418892,0.47368421052631576,0.16747329471442682,9.0,0.7900572812899923,1.569996670774623,0.0
gas_share_energy,19.0,0.7814740230701819,0.9656140593086953,0.3157894736842105,0.2187140011769653,6.0,1.0964899818173617,1.5723126223430992,0.0
coal_share_energy,19.0,0.5622255715118815,0.9825650402461291,0.3157894736842105,0.232551262271036,6.0,0.7351742448920039,1.6441215808046001,0.0
solar_share_elec,19.0,0.5408777549425485,0.946874618615336,0.5789473684210527,0.14133980041557226,11.0,0.3807575488027844,1.0044558789586682,0.0
low_carbon_energy_per_capita,19.0,0.7769271336451576,0.9809118679029406,0.3157894736842105,0.17847080521341,6.0,0.961018954072501,1.7964882113491965,4.0
nuclear_electricity,19.0,0.5758998072314455,0.9851105782088015,0.2631578947368421,0.22138576108851368,5.0,0.860459271483554,1.8004849678883263,0.0
renewables_energy_per_capita,19.0,0.63282917145005,0.9542281267485947,0.47368421052631576,0.13036840970206673,9.0,0.8070992372271674,1.7982686830973968,0.0
nuclear_consumption,19.0,0.5521606777717247,0.983478748018006,0.21052631578947367,0.21766635827810826,4.0,0.8548475543177557,1.807768033222239,0.0
coal_cons_per_capita,19.0,0.7713413558274732,0.9969463146609514,0.3684210526315789,0.19383850941078523,7.0,1.1243565670862992,2.342884940796774,0.0
renewables_cons_change_twh,19.0,0.26079454272635855,0.8638455700914531,0.2631578947368421,0.2773387136730177,5.0,0.31917721960269496,0.8335813684772695,0.0
solar_consumption,19.0,0.4764527322510021,0.9324681527028437,0.6842105263157895,0.09253644424217342,13.0,0.34098009073253405,0.9738982325489451,0.0
coal_production,19.0,0.7556263642884037,0.9970429356608814,0.47368421052631576,0.16925201990847516,9.0,1.094989921356965,2.3387149112030157,0.0
oil_energy_per_capita,19.0,0.7493500945983202,0.989555841471597,0.2631578947368421,0.2194903838146845,5.0,1.0810723785330345,2.1935092223532586,4.0
fossil_elec_per_capita,19.0,0.8133612413838882,0.9950466029090781,0.5789473684210527,0.18911996224817915,11.0,1.0515644979541168,2.1118458472391843,0.0
solar_share_energy,19.0,0.49808420733712183,0.9169162875482142,0.5789473684210527,0.08923690561251008,11.0,0.35136536670940366,0.9991570927775291,0.0
hydro_consumption,19.0,0.5273975421476876,0.9786901737969056,0.42105263157894735,0.21084831295970302,8.0,0.762549639401383,2.089830180114894,0.0
